"region","year","avgtmp","tmax","tmin","avgprecip","totalprecip","pmax","pmin","total","drought","drought_percent"
"Mato Grosso do Sul","2013",25.0252454841838,30.6953436066123,19.4031866414874,111.193139135838,45366.8007674217,386.200012207031,4.09999990463257,408,74,0.181372549019608
"Mato Grosso do Sul","2014",25.5546572255153,31.1183828699823,20.0419120975569,124.845590114009,50937.0007665157,309.800018310547,3.79999995231628,408,57,0.139705882352941
"Mato Grosso do Sul","2015",25.5294121807697,31.0575985628016,20.0512258585762,133.177208056637,54336.3008871078,408.600006103516,2,408,62,0.151960784313725
"Mato Grosso do Sul","2016",24.923284719972,30.5085790157318,19.3850493968702,125.491913628344,51200.7007603645,376.399993896484,1,408,70,0.17156862745098
"Mato Grosso do Sul","2017",25.571568961237,31.1637260773603,20.0257356470706,119.456864320034,48738.4006425738,308.899993896484,0.800000011920929,408,72,0.176470588235294
"Minas Gerais","1991",23.175301574799,28.8715867555764,17.5308236194902,111.648696621902,0,477.300018310547,0,996,381,0.382530120481928
"Minas Gerais","1992",23.0254019752564,28.7759040005236,17.3266067409132,135.416769239199,0,605,0,996,338,0.339357429718876
"Minas Gerais","1993",23.3801208595674,29.1822293082394,17.6294180145225,92.5451824875047,0,378.600006103516,0,996,359,0.360441767068273
"Minas Gerais","1994",23.4278116341097,29.1770084392594,17.7307232225755,101.862551986894,0,383.300018310547,0,996,400,0.401606425702811
"Minas Gerais","1995",23.6949803024889,29.4210847582683,18.0199802884136,112.817371164998,0,410.5,0,996,342,0.343373493975904
"Minas Gerais","1996",23.326707213758,28.9975907869607,17.7054220284803,104.033937555884,0,394.600006103516,0,996,358,0.359437751004016
"Minas Gerais","1997",23.5332333208567,29.2591369429745,17.8582332905038,111.672793089999,0,400.100006103516,0,996,300,0.301204819277108
"Minas Gerais","1998",24.0375505805494,29.7607433786354,18.3647593762501,99.173997664308,0,318.700012207031,0,996,390,0.391566265060241
"Minas Gerais","1999",23.5485947400212,29.2744983803316,17.8735947053595,102.130423467704,0,398.600006103516,0,996,358,0.359437751004016
"Minas Gerais","2000",23.4828316744073,29.2087353319528,17.8078316962384,114.642572337088,0,390.200012207031,0,996,352,0.353413654618474
"Minas Gerais","2001",23.8090365373466,29.5195786847647,18.1494983209664,104.550503741052,0,363.399993896484,0,996,293,0.294176706827309
"Minas Gerais","2002",24.326104823844,30.0413658973204,18.6615465395901,104.045182368759,0,418.300018310547,0,996,389,0.390562248995984
"Minas Gerais","2003",23.9374501887096,29.6614462113285,18.2641569735056,97.210945392035,0,680,0,996,425,0.426706827309237
"Minas Gerais","2004",23.6216871422457,29.2877513988909,18.0067272516618,119.256427601952,0,443.700012207031,0,996,384,0.385542168674699
"Minas Gerais","2005",24.0082333049621,29.7341369682526,18.3332333138669,126.557632718512,0,535.5,0,996,361,0.362449799196787
"Minas Gerais","2006",23.7807232634609,29.5066269774992,18.1057232441194,116.130925692857,0,401.399993896484,0,996,324,0.325301204819277
"Minas Gerais","2007",24.1496991804805,29.8756028772837,18.4746991333713,85.9108448663958,0,495.399993896484,0,996,448,0.449799196787149
"Minas Gerais","2008",23.70090397582,29.4268076544306,18.0259039679684,119.754520138307,0,510.600006103516,0,996,370,0.3714859437751
"Minas Gerais","2009",23.9392574111142,29.6651610523821,18.2642573946451,123.324399553838,0,496.5,0,996,269,0.270080321285141
"Minas Gerais","2010",24.0238959616925,29.7497996441332,18.3488959236796,109.406126336049,0,553.700012207031,0,996,371,0.372489959839357
"Minas Gerais","2011",23.6261048202055,29.3520084729635,17.951104764,118.470986120695,0,610.200012207031,0,996,409,0.410642570281124
"Minas Gerais","2012",23.9859441408671,29.7118478089451,18.3109441354093,101.449700650292,0,479.100006103516,0,996,377,0.3785140562249
"Minas Gerais","2013",23.8644582076245,29.5903618230398,18.1894581758354,111.340965578871,0,537.400024414062,0,996,371,0.372489959839357
"Minas Gerais","2014",24.0813256966541,29.8072292986644,18.4063256653437,93.0649614703419,0,428.5,0,996,412,0.413654618473896
"Minas Gerais","2015",24.4698799365017,30.1957835634071,18.7948798577948,86.0794190492661,0,383.700012207031,0,996,381,0.382530120481928
"Minas Gerais","2016",24.4328316876208,30.1587354150642,18.757831672588,93.9105436806997,0,561.900024414062,0,996,445,0.446787148594378
"Minas Gerais","2017",24.2430726658388,29.9689763195543,18.5680725876107,94.7557243583537,0,500.300018310547,0,996,379,0.380522088353414
"Pará","1991",26.3893943338683,31.5053793459228,21.3233337084452,172.064926912376,0,569.700012207031,0,1320,218,0.165151515151515
"Pará","1992",26.3582579757228,31.5078035975948,21.2579549211444,157.372199385636,0,687.799987792969,1,1320,228,0.172727272727273
"Pará","1993",26.2768185456594,31.401439892162,21.2027276458162,170.609169156409,0,476,0,1320,114,0.0863636363636364
"Pará","1994",26.2374246293848,31.3718944376165,21.1525761271968,180.470760368279,0,599.299987792969,0,1320,133,0.100757575757576
"Pará","1995",26.6190155332739,31.756136895671,21.5320458209876,178.115684145012,0,631.799987792969,0,1320,206,0.156060606060606
"Pará","1996",26.492121592435,31.6116671807838,21.4237882585237,179.251138776326,0,784.799987792969,0,1320,183,0.138636363636364
"Pará","1997",26.6910609924432,31.8427278417529,21.589924623027,175.760531953384,0,579.5,0.100000001490116,1320,189,0.143181818181818
"Pará","1998",27.1931821895368,32.404849097223,22.0331064209794,169.135683813352,0,575.900024414062,0,1320,154,0.116666666666667
"Pará","1999",26.5501519116488,31.7435611233567,21.4079549298142,175.540987191925,0,517.600036621094,0,1320,151,0.114393939393939
"Pará","2000",26.474167062297,31.6668187574907,21.3326518781257,187.798032739448,0,641.200012207031,0,1320,123,0.0931818181818182
"Pará","2001",26.6901519110709,31.8692429860433,21.5603791988257,172.94197163504,0,499.800018310547,0,1320,166,0.125757575757576
"Pará","2002",26.8750003410108,32.0283339298133,21.7725761225729,172.176668920441,0,543.299987792969,0,1320,172,0.13030303030303
"Pará","2003",26.9610609704798,32.1200763355602,21.8528034253554,166.855002382996,0,505.100006103516,0,1320,124,0.0939393939393939
"Pará","2004",26.9049246325637,32.0796217990644,21.7797731182792,179.706290261176,0,660,0.800000011920929,1320,174,0.131818181818182
"Pará","2005",27.1986367427942,32.3834097154213,22.0635609901313,180.455684075753,0,628.900024414062,0,1320,164,0.124242424242424
"Pará","2006",26.9191670359987,32.1005308772578,21.7868185765815,180.957426782884,0,723.200012207031,0,1320,149,0.112878787878788
"Pará","2007",27.0012882333813,32.1805308732119,21.871288283666,173.172275105948,0,617.5,0,1320,157,0.118939393939394
"Pará","2008",26.7368943214416,31.8993187485319,21.6248488556255,181.476214303906,0,568.900024414062,0,1320,148,0.112121212121212
"Pará","2009",26.8384852366014,31.9842429739056,21.7421215750954,182.171366090305,0,567.799987792969,0.600000023841858,1320,160,0.121212121212121
"Pará","2010",27.2208336830139,32.381212718559,22.1109852386243,176.011138700073,0,544.799987792969,0,1320,162,0.122727272727273
"Pará","2011",26.9006821776881,32.0153793465007,21.8374246423895,186.831365440317,0,640,0.100000001490116,1320,159,0.120454545454545
"Pará","2012",26.9067427924185,32.0143187479539,21.8497730992057,174.52651716841,0,781.5,0.300000011920929,1320,181,0.137121212121212
"Pará","2013",27.0925003860936,32.1896217794129,22.0460609667229,184.307805059094,0,642.400024414062,0.100000001490116,1320,130,0.0984848484848485
"Pará","2014",26.9769700686137,32.0682581468062,21.9375761610089,177.266138038688,0,639.700012207031,0.100000001490116,1320,163,0.123484848484848
"Pará","2015",27.213636710427,32.3317430395069,22.1440155506134,169.162729201895,0,744.5,0.600000023841858,1320,236,0.178787878787879
"Pará","2016",27.3815155506134,32.4690915772409,22.3446973540566,177.773411292538,0,637.700012207031,0.400000005960464,1320,153,0.115909090909091
"Pará","2017",27.1396973653273,32.2337884787357,22.09553065011,171.933562836734,0,694,0,1320,172,0.13030303030303
"Paraíba","1991",25.5061597893203,30.5862323235774,20.475000374559,53.3644935038427,14728.6002070606,284.899993896484,0,276,162,0.58695652173913
"Paraíba","1992",25.560145329738,30.6405801911285,20.528623615486,59.645653181129,16462.2002779916,274.899993896484,0,276,152,0.550724637681159
"Paraíba","1993",26.042391680289,31.122826596965,21.0108699107516,33.4061600179344,9220.10016494989,153,0,276,186,0.673913043478261
"Paraíba","1994",25.5862322475599,30.6666671365931,20.5547104987545,62.4311602708438,17231.0002347529,381.700012207031,0,276,135,0.489130434782609
"Paraíba","1995",25.7134061481642,30.793841023376,20.6818844684656,61.8489139480651,17070.300249666,298.300018310547,0,276,144,0.521739130434783
"Paraíba","1996",25.6782612524171,30.7586961207183,20.6467395243437,66.3630446381327,18316.2003201246,310.800018310547,0,276,124,0.449275362318841
"Paraíba","1997",25.7775365580683,30.857971481655,20.7460149129232,55.2583342954192,15251.3002655357,299,0,276,152,0.550724637681159
"Paraíba","1998",26.5028989902441,31.5833338930987,21.4713771930639,49.7496385513332,13730.900240168,284.300018310547,0,276,144,0.521739130434783
"Paraíba","1999",25.7989134442979,30.8793483402418,20.7673917231352,55.2568848945092,15250.9002308846,266.5,0,276,140,0.507246376811594
"Paraíba","2000",25.5297105070473,30.6101454099019,20.4981887651526,72.7677547873362,20083.9003213048,475.100006103516,0,276,121,0.438405797101449
"Paraíba","2001",25.7862322641456,30.8659425472868,20.7557975105617,60.7579717921174,16769.2002146244,435.5,0,276,138,0.5
"Paraíba","2002",25.7833337023638,30.8634062849957,20.7521742046743,70.0130447466196,19323.600350067,551.900024414062,0,276,136,0.492753623188406
"Paraíba","2003",26.004710563715,31.0851454458375,20.9731887527134,59.2329721731282,16348.3003197834,275.800018310547,0,276,131,0.47463768115942
"Paraíba","2004",25.6528989128444,30.7304352953814,20.6250003317128,74.3170301727141,20511.5003276691,549.200012207031,0,276,133,0.481884057971014
"Paraíba","2005",26.1572467624277,31.2376816652823,21.125724999801,63.1760877209405,17436.6002109796,590.299987792969,0,276,129,0.467391304347826
"Paraíba","2006",25.8565221178359,30.9369570137798,20.8250003966732,72.0090593941834,19874.5003927946,522.600036621094,0,276,124,0.449275362318841
"Paraíba","2007",25.8550728645878,30.9355076983355,20.8235510743183,55.5659430440569,15336.2002801597,366.899993896484,0,276,163,0.590579710144927
"Paraíba","2008",25.7347830482151,30.815217923427,20.7032612164815,88.747102867569,24494.200391449,514.100036621094,0,276,129,0.467391304347826
"Paraíba","2009",25.7869568700376,30.8673917728922,20.7554351834283,78.686957852645,21717.60036733,344,0,276,121,0.438405797101449
"Paraíba","2010",26.2413047292958,31.3217396805252,21.209782945937,56.5920299528356,15619.4002669826,498.5,0,276,137,0.496376811594203
"Paraíba","2011",25.5423917079317,30.6228266107863,20.5108700351439,77.069566273144,21271.2002913877,508,0,276,126,0.456521739130435
"Paraíba","2012",25.9974640901538,31.0778990137404,20.9659423828125,32.325725245168,8921.90016766638,163.800003051758,0,276,191,0.692028985507246
"Paraíba","2013",26.1275366492893,31.2079715866973,21.0960148866626,48.0478269261295,13261.2002316117,310.399993896484,0,276,150,0.543478260869565
"Paraíba","2014",25.8260873089666,30.9065222187319,20.794565629268,72.1351463126316,19909.3003822863,357.899993896484,0,276,117,0.423913043478261
"Paraíba","2015",26.1989134290944,31.2793483595917,21.1673916871997,45.8963778085899,12667.4002751708,275.300018310547,0,276,163,0.590579710144927
"Paraíba","2016",26.395652577497,31.4760875218156,21.3641307941381,43.360145787398,11967.4002373219,228.100006103516,0,276,179,0.648550724637681
"Paraíba","2017",25.9963771847711,31.0768120668936,20.9648554981619,52.5865950985015,14513.9002471864,361.399993896484,0,276,163,0.590579710144927
"Paraná","1991",20.2234851808259,25.597727616628,14.8969699939092,121.712123379563,0,321.100006103516,17.3999996185303,132,12,0.0909090909090909
"Paraná","1992",19.7477277047706,25.1371215040033,14.4090911547343,133.315153223096,0,402.899993896484,20.8000011444092,132,8,0.0606060606060606
"Paraná","1993",20.012121518453,25.6583337061333,14.4151517550151,149.594699888518,0,346,23.3999996185303,132,4,0.0303030303030303
"Paraná","1994",20.5106063828324,25.9333337003534,15.1401517066089,135.597730109186,0,316.5,9.30000019073486,132,11,0.0833333333333333
"Paraná","1995",20.4727276672016,25.9196973858458,15.0712123350664,140.631820577564,0,529.799987792969,24.6000003814697,132,6,0.0454545454545455
"Paraná","1996",19.9409094723788,25.153788320946,14.7712123646881,145.829547737584,0,520.799987792969,11.5,132,13,0.0984848484848485
"Paraná","1997",20.535606434851,25.8795458331253,15.2446972601341,155.666669628837,0,454.100006103516,28.3000011444092,132,3,0.0227272727272727
"Paraná","1998",20.3030307292938,25.6000002369736,15.0522729736386,159.371215040034,0,444.600006103516,29.3999996185303,132,10,0.0757575757575758
"Paraná","1999",20.119697339607,25.5250003410108,14.7659093322176,117.775001876282,0,396.399993896484,2.90000009536743,132,11,0.0833333333333333
"Paraná","2000",20.1636366988673,25.5393943353133,14.838636582548,132.858335675615,0,298.899993896484,13,132,13,0.0984848484848485
"Paraná","2001",20.9515154722965,26.287121556022,15.6666669773333,144.207578167771,0,443.100006103516,32.7000007629395,132,5,0.0378787878787879
"Paraná","2002",21.3083337364775,26.6053034464518,16.0651518070337,136.444699366887,0,339.700012207031,10.4000005722046,132,11,0.0833333333333333
"Paraná","2003",20.6446972904783,26.0878791953578,15.2537881172065,121.729547731804,0,316.899993896484,19.8999996185303,132,11,0.0833333333333333
"Paraná","2004",20.2787881981243,25.692424586325,14.9121214909987,129.507578134537,0,355.600006103516,4.5,132,15,0.113636363636364
"Paraná","2005",20.6977277018807,26.0931822747895,15.3477275407676,136.92348689744,0,385.200012207031,30.8000011444092,132,4,0.0303030303030303
"Paraná","2006",20.7522730538339,26.1962123784152,15.3530306382613,113.318941044085,0,297.600006103516,20.2000007629395,132,24,0.181818181818182
"Paraná","2007",20.7174246022196,26.0848488085198,15.3992427117897,136.84166865999,0,338.899993896484,7.90000009536743,132,20,0.151515151515152
"Paraná","2008",20.3106064218463,25.7545458475749,14.9189396627022,138.480305100932,0,356.800018310547,14.1000003814697,132,8,0.0606060606060606
"Paraná","2009",20.5803034233324,25.9757579456676,15.2272729982029,159.309851646423,0,344.200012207031,25.2000007629395,132,4,0.0303030303030303
"Paraná","2010",20.3931821187337,25.7590913050102,15.0727275718342,156.308335997842,0,517.299987792969,20.6000003814697,132,9,0.0681818181818182
"Paraná","2011",20.4053034348921,25.795454935594,15.0681821180112,141.996214490948,0,485.399993896484,17.8000011444092,132,9,0.0681818181818182
"Paraná","2012",21.0969701102286,26.5196974349744,15.7318184195143,130.665153467294,0,328.100006103516,8.30000019073486,132,15,0.113636363636364
"Paraná","2013",20.3545458027811,25.7553033973231,15.0045456994664,130.271971735087,0,283.200012207031,6.20000028610229,132,7,0.053030303030303
"Paraná","2014",21.2227276310776,26.542424621004,15.9522730726184,141.043184800581,0,352.5,33.4000015258789,132,4,0.0303030303030303
"Paraná","2015",21.1151519182957,26.4060610279892,15.8757578242909,179.140911911473,0,379,26.3999996185303,132,6,0.0454545454545455
"Paraná","2016",20.4484851938305,25.7909094926083,15.1515153935461,148.646214774161,0,344.100006103516,27.1000003814697,132,4,0.0303030303030303
"Paraná","2017",21.1643942775148,26.5151518763918,15.862121517008,139.865911886548,0,350.5,2.20000004768372,132,15,0.113636363636364
"Pernambuco","1991",25.3481485667052,30.4430560182642,20.3018521997664,48.9097229565183,10564.500158608,282,0,216,132,0.611111111111111
"Pernambuco","1992",25.4078707695007,30.5032411769584,20.3606485790677,55.2750009837457,11939.4002124891,274.899993896484,0,216,121,0.560185185185185
"Pernambuco","1993",25.8833337006746,30.9787041611142,20.8361114749202,30.1962969297612,6522.40013682842,132.699996948242,0,216,152,0.703703703703704
"Pernambuco","1994",25.4407411063159,30.5361115490949,20.3935188717312,56.0458342081143,12105.9001889527,381.700012207031,0,216,110,0.509259259259259
"Pernambuco","1995",25.5657410798249,30.6611115226039,20.5185189423738,54.3592601107364,11741.6001839191,257.100006103516,0,216,118,0.546296296296296
"Pernambuco","1996",25.5208336953764,30.6162041734766,20.4736115137736,60.3032416535748,13025.5001971722,310.800018310547,0,216,102,0.472222222222222
"Pernambuco","1997",25.6171299439889,30.7125004397498,20.5699077977075,48.5981489708992,10497.2001777142,276,0,216,124,0.574074074074074
"Pernambuco","1998",26.3490745049936,31.4444449919241,21.3018522527483,44.5009266334689,9612.20015282929,231.199996948242,0,216,119,0.550925925925926
"Pernambuco","1999",25.646296677766,30.7416671646966,20.5990745049936,50.6810194099391,10947.1001925468,266.5,0,216,117,0.541666666666667
"Pernambuco","2000",25.379630000503,30.4750004521123,20.332407730597,63.6064824621986,13739.0002118349,301.399993896484,0,216,98,0.453703703703704
"Pernambuco","2001",25.6324078065378,30.7268523728406,20.5870374661905,54.9736119674312,11874.3001849651,307,0,216,114,0.527777777777778
"Pernambuco","2002",25.6328707006243,30.7277782758077,20.586574404328,61.3875008691102,13259.7001877278,388.899993896484,0,216,115,0.532407407407407
"Pernambuco","2003",25.8541671170129,30.9495375244706,20.806944794125,52.8129641465774,11407.6002556607,235.900009155273,0,216,109,0.50462962962963
"Pernambuco","2004",25.500463353263,30.5912042370549,20.4587966071235,66.2439824730089,14308.7002141699,423.100006103516,0,216,109,0.50462962962963
"Pernambuco","2005",25.9939818647173,31.0893523074962,20.946759612472,56.3023156482312,12161.3001800179,339.800018310547,0,216,105,0.486111111111111
"Pernambuco","2006",25.7018522333216,30.7972227290825,20.6546300340582,63.9638901027264,13816.2002621889,323.700012207031,0,216,103,0.476851851851852
"Pernambuco","2007",25.6958337271655,30.7912041257929,20.6486114925808,49.0495378113593,10594.7001672536,366.899993896484,0,216,132,0.611111111111111
"Pernambuco","2008",25.5800929952551,30.6754634556947,20.5328706900279,80.2643531123176,17337.1002722606,496.399993896484,0,216,105,0.486111111111111
"Pernambuco","2009",25.6449077482577,30.7402782263579,20.5976855578246,70.793056664471,15291.3002395257,344,0,216,98,0.453703703703704
"Pernambuco","2010",26.0773151980506,31.1726856673205,21.0300929016537,51.1662045804853,11051.9001893848,332.600006103516,0,216,113,0.523148148148148
"Pernambuco","2011",25.3865744979293,30.4819449495386,20.3393522986659,67.0712972389258,14487.400203608,404.100006103516,0,216,105,0.486111111111111
"Pernambuco","2012",25.8324077482577,30.9277782616792,20.7851855225033,27.9092597984881,6028.40011647344,163.800003051758,0,216,158,0.731481481481482
"Pernambuco","2013",25.9606485808337,31.056019058934,20.9134263462491,42.2194451680062,9119.40015628934,210,0,216,125,0.578703703703704
"Pernambuco","2014",25.6592596283665,30.7546300976365,20.6120374467638,64.5861122079746,13950.6002369225,357.899993896484,0,216,100,0.462962962962963
"Pernambuco","2015",26.0365744431814,31.1319449301119,20.9893522085967,40.083334140997,8658.00017445534,253.400009155273,0,216,133,0.615740740740741
"Pernambuco","2016",26.22963002876,31.3250005686725,21.182407811836,38.6324081861035,8344.60016819835,216.600006103516,0,216,150,0.694444444444444
"Pernambuco","2017",25.8254633126435,30.9208337642528,20.7782411575317,45.245834103751,9773.10016641021,302.899993896484,0,216,136,0.62962962962963
"Piauí","1991",26.6163584273538,32.1382721971583,21.1425929952551,66.5725320564974,21569.5003863052,389.100006103516,0,324,176,0.54320987654321
"Piauí","1992",26.6824077912319,32.207407951355,21.2058645589852,74.170989157816,24031.4004871324,354.800018310547,0,324,170,0.524691358024691
"Piauí","1993",27.0046299946161,32.5296302077211,21.5280868035776,63.1487664826858,20460.2003403902,256,0,324,160,0.493827160493827
"Piauí","1994",26.5265435348322,32.0515437479372,21.0500004320969,87.1274706338659,28229.3004853725,493.399993896484,0,324,149,0.459876543209877
"Piauí","1995",26.7691362051316,32.2941364182366,21.2925930023193,90.4487672011931,29305.4005731866,479.200012207031,0,324,138,0.425925925925926
"Piauí","1996",26.706173196251,32.2311733504872,21.2296300464206,90.2299400008525,29234.5005602762,493,0,324,145,0.447530864197531
"Piauí","1997",26.8765436042974,32.4015438115155,21.4000004132589,80.7509274389595,26163.3004902229,552.700012207031,0,324,160,0.493827160493827
"Piauí","1998",27.70864236502,33.2330253506884,22.2327164661737,71.291050500225,23098.3003620729,302.700012207031,0,324,156,0.481481481481481
"Piauí","1999",26.948148486055,32.4731488404451,21.4716052773558,84.8086432798041,27478.0004226565,444.600006103516,0,324,144,0.444444444444444
"Piauí","2000",26.6895065778567,32.2145067085454,21.2129632749675,91.9645075213026,29796.500436902,427.899993896484,0,324,142,0.438271604938272
"Piauí","2001",26.9376547071669,32.4574080219975,21.4669757242556,80.9401246734239,26224.6003941894,387.300018310547,0,324,149,0.459876543209877
"Piauí","2002",27.0725312586184,32.5941364264783,21.599074387256,82.5629642002376,26750.400400877,439.600006103516,0,324,146,0.450617283950617
"Piauí","2003",27.2830250881336,32.8080253247862,21.8064818500001,75.8330261289705,24569.9004657865,388.399993896484,0,324,157,0.484567901234568
"Piauí","2004",27.0040127024239,32.5129636128744,21.5435188317005,94.4969148036368,30617.0003963783,523.799987792969,0,324,163,0.503086419753086
"Piauí","2005",27.4817905249419,33.0067909323139,22.0052472691477,77.3487667402276,25061.0004238337,392,0,324,160,0.493827160493827
"Piauí","2006",27.1259262944445,32.6509264310201,21.6493830739716,88.0663594875807,28533.5004739761,486.600006103516,0,324,141,0.435185185185185
"Piauí","2007",27.3012349576126,32.8262351942651,21.8246916841578,76.1466061784253,24671.5004018098,596.100036621094,0,324,165,0.509259259259259
"Piauí","2008",26.9820991622077,32.5070992987833,21.5055559652823,97.5552487882935,31607.9006074071,551.900024414062,0,324,158,0.487654320987654
"Piauí","2009",26.8993831210666,32.4243833341716,21.4228399123675,110.24753297617,35720.2006842792,740.5,0,324,131,0.404320987654321
"Piauí","2010",27.5327164214334,33.0577167346154,22.0561731891868,74.8444458871252,24249.6004674286,372.600006103516,0,324,145,0.447530864197531
"Piauí","2011",26.8135806013037,32.338580749653,21.3370374220389,93.4814829468773,30288.0004747882,498,0,324,147,0.453703703703704
"Piauí","2012",27.2459879981147,32.7709882642016,21.7694448188499,65.4953713599638,21220.5003206283,363.600006103516,0,324,180,0.555555555555556
"Piauí","2013",27.3429016125055,32.8679019904431,21.8663583743719,81.6651249291076,26459.5004770309,372.600006103516,0,324,148,0.45679012345679
"Piauí","2014",26.9932102627224,32.518210499375,21.5166670010414,85.0361126584035,27551.7005013227,398,0,324,149,0.459876543209877
"Piauí","2015",27.4246917124148,32.9496920255967,21.9481485272631,61.1808655788363,19822.600447543,336.100006103516,0,324,181,0.558641975308642
"Piauí","2016",27.7595683674753,33.284568645336,22.2830250586992,65.647840657076,21269.9003728926,377.5,0,324,174,0.537037037037037
"Piauí","2017",27.3358028258806,32.8608030448725,21.8592596112946,75.9478406201542,24607.10036093,362.5,0,324,157,0.484567901234568
"Rio de Janeiro","1991",22.3488098780314,27.4000004813785,17.350000392823,107.695240940366,9046.40023899078,451.800018310547,2.29999995231628,84,23,0.273809523809524
"Rio de Janeiro","1992",22.2666670027233,27.454762231736,17.132143111456,117.990478112584,9911.20016145706,431.800018310547,1.5,84,16,0.19047619047619
"Rio de Janeiro","1993",22.5845242454892,27.9726193745931,17.2488098598662,87.8404781846773,7378.60016751289,292.800018310547,3.10000014305115,84,24,0.285714285714286
"Rio de Janeiro","1994",22.5416671775636,27.7285718009585,17.4023811930702,97.505953929254,8190.50013005733,352.700012207031,1.89999997615814,84,31,0.369047619047619
"Rio de Janeiro","1995",22.7952384721665,27.901190780458,17.7369051320212,111.526191736971,9368.20010590553,335,2.60000014305115,84,21,0.25
"Rio de Janeiro","1996",22.2690481231326,27.1809528214591,17.4095241796403,108.401192097437,9105.70013618469,320.5,8.10000038146973,84,25,0.297619047619048
"Rio de Janeiro","1997",22.6357146898905,27.745238508497,17.5797622998555,107.677382957368,9044.90016841888,400.100006103516,4.30000019073486,84,23,0.273809523809524
"Rio de Janeiro","1998",22.940476565134,28.0500002588545,17.8845241296859,93.1107165543806,7821.30019056797,276.800018310547,0.5,84,24,0.285714285714286
"Rio de Janeiro","1999",22.3809526761373,27.4904766309829,17.3250003088088,94.5059546090308,7938.50018715858,314.800018310547,3.20000004768372,84,24,0.285714285714286
"Rio de Janeiro","2000",22.5226193836757,27.6321431568691,17.4666669368744,103.889287180134,8726.70012313128,378.200012207031,0.800000011920929,84,25,0.297619047619048
"Rio de Janeiro","2001",23.0845241773696,28.1940478370303,18.0285717532748,100.915478355828,8476.90018188953,363.399993896484,1.10000002384186,84,18,0.214285714285714
"Rio de Janeiro","2002",23.5178576651074,28.6273813701811,18.4619050934201,92.7619060561771,7792.00010871887,352.399993896484,0.600000023841858,84,31,0.369047619047619
"Rio de Janeiro","2003",23.0535718599955,28.1630958602542,18.0011908894493,95.6714297341449,8036.40009766817,680,0.900000035762787,84,41,0.488095238095238
"Rio de Janeiro","2004",22.6226195153736,27.7202384131295,17.5785717510042,119.84166927068,10066.7002187371,440,0.800000011920929,84,23,0.273809523809524
"Rio de Janeiro","2005",23.078571955363,28.1880956150237,18.0226195085616,118.334526658058,9940.10023927689,348.300018310547,6.70000028610229,84,15,0.178571428571429
"Rio de Janeiro","2006",22.8845241637457,27.9940480504717,17.828571830477,108.408334768954,9106.30012059212,321.800018310547,2.79999995231628,84,24,0.285714285714286
"Rio de Janeiro","2007",23.1571432068234,28.2666670935495,18.1011907827287,82.2297630125568,6907.30009305477,319.399993896484,0.5,84,31,0.369047619047619
"Rio de Janeiro","2008",22.7011908349537,27.810714608147,17.645238501685,108.322621020888,9099.10016575456,510.600006103516,0.400000005960464,84,22,0.261904761904762
"Rio de Janeiro","2009",23.1726194790431,28.2821431614104,18.1166669414157,130.717858365604,10980.3001027107,496.5,7.09999990463257,84,13,0.154761904761905
"Rio de Janeiro","2010",23.0250002883729,28.1345241183326,17.9690480005173,106.802382871509,8971.40016120672,350.800018310547,0.300000011920929,84,21,0.25
"Rio de Janeiro","2011",22.680952730633,27.7904765946524,17.6250004087176,115.166668159621,9674.00012540817,598.5,0.600000023841858,84,32,0.380952380952381
"Rio de Janeiro","2012",23.1726195017497,28.2821432522365,18.1166670095353,102.345239962318,8597.00015683472,383.600006103516,0.200000002980232,84,24,0.285714285714286
"Rio de Janeiro","2013",22.8654766536894,27.9750002452305,17.8095242068881,98.7309538154375,8293.40012049675,417.800018310547,1,84,25,0.297619047619048
"Rio de Janeiro","2014",23.2940481049674,28.4035717646281,18.2380955559867,79.2678583917164,6658.50010490417,216.600006103516,5.09999990463257,84,28,0.333333333333333
"Rio de Janeiro","2015",23.7392860821315,28.8488099007379,18.6833336012704,80.4571441241673,6758.40010643005,253.199996948242,1.5,84,25,0.297619047619048
"Rio de Janeiro","2016",23.3797622975849,28.4892862183707,18.3238098734901,88.229763018943,7411.30009359121,297.700012207031,0.900000035762787,84,28,0.333333333333333
"Rio de Janeiro","2017",23.4309527192797,28.540476662772,18.3750002724784,89.2535723547141,7497.30007779598,289.899993896484,1.39999997615814,84,14,0.166666666666667
"Rio Grande do Norte","1991",27.0350003878276,31.9050005912781,22.2200003306071,48.386667584007,0,189.300003051758,0,60,37,0.616666666666667
"Rio Grande do Norte","1992",27.0616669654846,31.9316672960917,22.2466671307882,54.3766679137945,0,197.900009155273,0,60,35,0.583333333333333
"Rio Grande do Norte","1993",27.6250004132589,32.4950007756551,22.8100003242493,20.4966669142246,0,119.700004577637,0,60,53,0.883333333333333
"Rio Grande do Norte","1994",27.0883337020874,31.9583340326945,22.2733337084452,81.3433348278205,0,289.399993896484,0,60,28,0.466666666666667
"Rio Grande do Norte","1995",27.220000298818,32.0900006930033,22.4050004005432,70.7000012834867,0,302.800018310547,0,60,33,0.55
"Rio Grande do Norte","1996",27.2483337084452,32.1183338801066,22.4333337148031,65.8250013192495,0,265.700012207031,0,60,30,0.5
"Rio Grande do Norte","1997",27.3350002924601,32.2050006230672,22.5200003623962,60.0933348869284,0,255.900009155273,0,60,36,0.6
