region,year,avgtmp,tmax,tmin,avgprecip,totalprecip,pmax,pmin,total,drought,drought_percent,UF,,,,
Parana,2011,20.40530343,25.79545494,15.06818212,141.9962145,0,485.3999939,17.80000114,132,9,0.068181818,PR,,,,
Parana,2012,21.09697011,26.51969743,15.73181842,130.6651535,0,328.1000061,8.300000191,132,15,0.113636364,PR,,,,
Parana,2013,20.3545458,25.7553034,15.0045457,130.2719717,0,283.2000122,6.200000286,132,7,0.053030303,PR,,,,
Parana,2014,21.22272763,26.54242462,15.95227307,141.0431848,0,352.5,33.40000153,132,4,0.03030303,PR,,,,
Parana,2015,21.11515192,26.40606103,15.87575782,179.1409119,0,379,26.39999962,132,6,0.045454545,PR,,,,
Parana,2016,20.44848519,25.79090949,15.15151539,148.6462148,0,344.1000061,27.10000038,132,4,0.03030303,PR,,,,
Parana,2017,21.16439428,26.51515188,15.86212152,139.8659119,0,350.5,2.200000048,132,15,0.113636364,PR,,,,
Pernambuco,1991,25.34814857,30.44305602,20.3018522,48.90972296,10564.50016,282,0,216,132,0.611111111,PE,,,,
Pernambuco,1992,25.40787077,30.50324118,20.36064858,55.27500098,11939.40021,274.8999939,0,216,121,0.560185185,PE,,,,
Pernambuco,1993,25.8833337,30.97870416,20.83611147,30.19629693,6522.400137,132.6999969,0,216,152,0.703703704,PE,,,,
Pernambuco,1994,25.44074111,30.53611155,20.39351887,56.04583421,12105.90019,381.7000122,0,216,110,0.509259259,PE,,,,
Pernambuco,1995,25.56574108,30.66111152,20.51851894,54.35926011,11741.60018,257.1000061,0,216,118,0.546296296,PE,,,,
Pernambuco,1996,25.5208337,30.61620417,20.47361151,60.30324165,13025.5002,310.8000183,0,216,102,0.472222222,PE,,,,
Pernambuco,1997,25.61712994,30.71250044,20.5699078,48.59814897,10497.20018,276,0,216,124,0.574074074,PE,,,,
Pernambuco,1998,26.3490745,31.44444499,21.30185225,44.50092663,9612.200153,231.1999969,0,216,119,0.550925926,PE,,,,
Pernambuco,1999,25.64629668,30.74166716,20.5990745,50.68101941,10947.10019,266.5,0,216,117,0.541666667,PE,,,,
Pernambuco,2000,25.37963,30.47500045,20.33240773,63.60648246,13739.00021,301.3999939,0,216,98,0.453703704,PE,,,,
Pernambuco,2001,25.63240781,30.72685237,20.58703747,54.97361197,11874.30018,307,0,216,114,0.527777778,PE,,,,
Pernambuco,2002,25.6328707,30.72777828,20.5865744,61.38750087,13259.70019,388.8999939,0,216,115,0.532407407,PE,,,,
Pernambuco,2003,25.85416712,30.94953752,20.80694479,52.81296415,11407.60026,235.9000092,0,216,109,0.50462963,PE,,,,
Pernambuco,2004,25.50046335,30.59120424,20.45879661,66.24398247,14308.70021,423.1000061,0,216,109,0.50462963,PE,,,,
Pernambuco,2005,25.99398186,31.08935231,20.94675961,56.30231565,12161.30018,339.8000183,0,216,105,0.486111111,PE,,,,
Pernambuco,2006,25.70185223,30.79722273,20.65463003,63.9638901,13816.20026,323.7000122,0,216,103,0.476851852,PE,,,,
Pernambuco,2007,25.69583373,30.79120413,20.64861149,49.04953781,10594.70017,366.8999939,0,216,132,0.611111111,PE,,,,
Pernambuco,2008,25.580093,30.67546346,20.53287069,80.26435311,17337.10027,496.3999939,0,216,105,0.486111111,PE,,,,
Pernambuco,2009,25.64490775,30.74027823,20.59768556,70.79305666,15291.30024,344,0,216,98,0.453703704,PE,,,,
Pernambuco,2010,26.0773152,31.17268567,21.0300929,51.16620458,11051.90019,332.6000061,0,216,113,0.523148148,PE,,,,
Pernambuco,2011,25.3865745,30.48194495,20.3393523,67.07129724,14487.4002,404.1000061,0,216,105,0.486111111,PE,,,,
Pernambuco,2012,25.83240775,30.92777826,20.78518552,27.9092598,6028.400116,163.8000031,0,216,158,0.731481481,PE,,,,
Pernambuco,2013,25.96064858,31.05601906,20.91342635,42.21944517,9119.400156,210,0,216,125,0.578703704,PE,,,,
Pernambuco,2014,25.65925963,30.7546301,20.61203745,64.58611221,13950.60024,357.8999939,0,216,100,0.462962963,PE,,,,
Pernambuco,2015,26.03657444,31.13194493,20.98935221,40.08333414,8658.000174,253.4000092,0,216,133,0.615740741,PE,,,,
Pernambuco,2016,26.22963003,31.32500057,21.18240781,38.63240819,8344.600168,216.6000061,0,216,150,0.694444444,PE,,,,
Pernambuco,2017,25.82546331,30.92083376,20.77824116,45.2458341,9773.100166,302.8999939,0,216,136,0.62962963,PE,,,,
Piaui,1991,26.61635843,32.1382722,21.142593,66.57253206,21569.50039,389.1000061,0,324,176,0.543209877,PI,,,,
Piaui,1992,26.68240779,32.20740795,21.20586456,74.17098916,24031.40049,354.8000183,0,324,170,0.524691358,PI,,,,
Piaui,1993,27.00462999,32.52963021,21.5280868,63.14876648,20460.20034,256,0,324,160,0.49382716,PI,,,,
Piaui,1994,26.52654353,32.05154375,21.05000043,87.12747063,28229.30049,493.3999939,0,324,149,0.459876543,PI,,,,
Piaui,1995,26.76913621,32.29413642,21.292593,90.4487672,29305.40057,479.2000122,0,324,138,0.425925926,PI,,,,
Piaui,1996,26.7061732,32.23117335,21.22963005,90.22994,29234.50056,493,0,324,145,0.447530864,PI,,,,
Piaui,1997,26.8765436,32.40154381,21.40000041,80.75092744,26163.30049,552.7000122,0,324,160,0.49382716,PI,,,,
Piaui,1998,27.70864237,33.23302535,22.23271647,71.2910505,23098.30036,302.7000122,0,324,156,0.481481481,PI,,,,
Piaui,1999,26.94814849,32.47314884,21.47160528,84.80864328,27478.00042,444.6000061,0,324,144,0.444444444,PI,,,,
Piaui,2000,26.68950658,32.21450671,21.21296327,91.96450752,29796.50044,427.8999939,0,324,142,0.438271605,PI,,,,
Piaui,2001,26.93765471,32.45740802,21.46697572,80.94012467,26224.60039,387.3000183,0,324,149,0.459876543,PI,,,,
Piaui,2002,27.07253126,32.59413643,21.59907439,82.5629642,26750.4004,439.6000061,0,324,146,0.450617284,PI,,,,
Piaui,2003,27.28302509,32.80802532,21.80648185,75.83302613,24569.90047,388.3999939,0,324,157,0.484567901,PI,,,,
Piaui,2004,27.0040127,32.51296361,21.54351883,94.4969148,30617.0004,523.7999878,0,324,163,0.50308642,PI,,,,
Piaui,2005,27.48179052,33.00679093,22.00524727,77.34876674,25061.00042,392,0,324,160,0.49382716,PI,,,,
Piaui,2006,27.12592629,32.65092643,21.64938307,88.06635949,28533.50047,486.6000061,0,324,141,0.435185185,PI,,,,
Piaui,2007,27.30123496,32.82623519,21.82469168,76.14660618,24671.5004,596.1000366,0,324,165,0.509259259,PI,,,,
Piaui,2008,26.98209916,32.5070993,21.50555597,97.55524879,31607.90061,551.9000244,0,324,158,0.487654321,PI,,,,
Piaui,2009,26.89938312,32.42438333,21.42283991,110.247533,35720.20068,740.5,0,324,131,0.404320988,PI,,,,
Piaui,2010,27.53271642,33.05771673,22.05617319,74.84444589,24249.60047,372.6000061,0,324,145,0.447530864,PI,,,,
Piaui,2011,26.8135806,32.33858075,21.33703742,93.48148295,30288.00047,498,0,324,147,0.453703704,PI,,,,
Piaui,2012,27.245988,32.77098826,21.76944482,65.49537136,21220.50032,363.6000061,0,324,180,0.555555556,PI,,,,
Piaui,2013,27.34290161,32.86790199,21.86635837,81.66512493,26459.50048,372.6000061,0,324,148,0.456790123,PI,,,,
Piaui,2014,26.99321026,32.5182105,21.516667,85.03611266,27551.7005,398,0,324,149,0.459876543,PI,,,,
Piaui,2015,27.42469171,32.94969203,21.94814853,61.18086558,19822.60045,336.1000061,0,324,181,0.558641975,PI,,,,
Piaui,2016,27.75956837,33.28456865,22.28302506,65.64784066,21269.90037,377.5,0,324,174,0.537037037,PI,,,,
Piaui,2017,27.33580283,32.86080304,21.85925961,75.94784062,24607.10036,362.5,0,324,157,0.484567901,PI,,,,
Rio de Janeiro,1991,22.34880988,27.40000048,17.35000039,107.6952409,9046.400239,451.8000183,2.299999952,84,23,0.273809524,RJ,,,,
Rio de Janeiro,1992,22.266667,27.45476223,17.13214311,117.9904781,9911.200161,431.8000183,1.5,84,16,0.19047619,RJ,,,,
Rio de Janeiro,1993,22.58452425,27.97261937,17.24880986,87.84047818,7378.600168,292.8000183,3.100000143,84,24,0.285714286,RJ,,,,
Rio de Janeiro,1994,22.54166718,27.7285718,17.40238119,97.50595393,8190.50013,352.7000122,1.899999976,84,31,0.369047619,RJ,,,,
Rio de Janeiro,1995,22.79523847,27.90119078,17.73690513,111.5261917,9368.200106,335,2.600000143,84,21,0.25,RJ,,,,
Rio de Janeiro,1996,22.26904812,27.18095282,17.40952418,108.4011921,9105.700136,320.5,8.100000381,84,25,0.297619048,RJ,,,,
Rio de Janeiro,1997,22.63571469,27.74523851,17.5797623,107.677383,9044.900168,400.1000061,4.300000191,84,23,0.273809524,RJ,,,,
Rio de Janeiro,1998,22.94047657,28.05000026,17.88452413,93.11071655,7821.300191,276.8000183,0.5,84,24,0.285714286,RJ,,,,
Rio de Janeiro,1999,22.38095268,27.49047663,17.32500031,94.50595461,7938.500187,314.8000183,3.200000048,84,24,0.285714286,RJ,,,,
Rio de Janeiro,2000,22.52261938,27.63214316,17.46666694,103.8892872,8726.700123,378.2000122,0.800000012,84,25,0.297619048,RJ,,,,
Rio de Janeiro,2001,23.08452418,28.19404784,18.02857175,100.9154784,8476.900182,363.3999939,1.100000024,84,18,0.214285714,RJ,,,,
Rio de Janeiro,2002,23.51785767,28.62738137,18.46190509,92.76190606,7792.000109,352.3999939,0.600000024,84,31,0.369047619,RJ,,,,
Rio de Janeiro,2003,23.05357186,28.16309586,18.00119089,95.67142973,8036.400098,680,0.900000036,84,41,0.488095238,RJ,,,,
Rio de Janeiro,2004,22.62261952,27.72023841,17.57857175,119.8416693,10066.70022,440,0.800000012,84,23,0.273809524,RJ,,,,
Rio de Janeiro,2005,23.07857196,28.18809562,18.02261951,118.3345267,9940.100239,348.3000183,6.700000286,84,15,0.178571429,RJ,,,,
Rio de Janeiro,2006,22.88452416,27.99404805,17.82857183,108.4083348,9106.300121,321.8000183,2.799999952,84,24,0.285714286,RJ,,,,
Rio de Janeiro,2007,23.15714321,28.26666709,18.10119078,82.22976301,6907.300093,319.3999939,0.5,84,31,0.369047619,RJ,,,,
Rio de Janeiro,2008,22.70119083,27.81071461,17.6452385,108.322621,9099.100166,510.6000061,0.400000006,84,22,0.261904762,RJ,,,,
Rio de Janeiro,2009,23.17261948,28.28214316,18.11666694,130.7178584,10980.3001,496.5,7.099999905,84,13,0.154761905,RJ,,,,
Rio de Janeiro,2010,23.02500029,28.13452412,17.969048,106.8023829,8971.400161,350.8000183,0.300000012,84,21,0.25,RJ,,,,
Rio de Janeiro,2011,22.68095273,27.79047659,17.62500041,115.1666682,9674.000125,598.5,0.600000024,84,32,0.380952381,RJ,,,,
Rio de Janeiro,2012,23.1726195,28.28214325,18.11666701,102.34524,8597.000157,383.6000061,0.200000003,84,24,0.285714286,RJ,,,,
Rio de Janeiro,2013,22.86547665,27.97500025,17.80952421,98.73095382,8293.40012,417.8000183,1,84,25,0.297619048,RJ,,,,
Rio de Janeiro,2014,23.2940481,28.40357176,18.23809556,79.26785839,6658.500105,216.6000061,5.099999905,84,28,0.333333333,RJ,,,,
Rio de Janeiro,2015,23.73928608,28.8488099,18.6833336,80.45714412,6758.400106,253.1999969,1.5,84,25,0.297619048,RJ,,,,
Rio de Janeiro,2016,23.3797623,28.48928622,18.32380987,88.22976302,7411.300094,297.7000122,0.900000036,84,28,0.333333333,RJ,,,,
Rio de Janeiro,2017,23.43095272,28.54047666,18.37500027,89.25357235,7497.300078,289.8999939,1.399999976,84,14,0.166666667,RJ,,,,
Rio Grande do Norte,1991,27.03500039,31.90500059,22.22000033,48.38666758,0,189.3000031,0,60,37,0.616666667,RN,,,,
Rio Grande do Norte,1992,27.06166697,31.9316673,22.24666713,54.37666791,0,197.9000092,0,60,35,0.583333333,RN,,,,
Rio Grande do Norte,1993,27.62500041,32.49500078,22.81000032,20.49666691,0,119.7000046,0,60,53,0.883333333,RN,,,,
Rio Grande do Norte,1994,27.0883337,31.95833403,22.27333371,81.34333483,0,289.3999939,0,60,28,0.466666667,RN,,,,
Rio Grande do Norte,1995,27.2200003,32.09000069,22.4050004,70.70000128,0,302.8000183,0,60,33,0.55,RN,,,,
Rio Grande do Norte,1996,27.24833371,32.11833388,22.43333371,65.82500132,0,265.7000122,0,60,30,0.5,RN,,,,
Rio Grande do Norte,1997,27.33500029,32.20500062,22.52000036,60.09333489,0,255.9000092,0,60,36,0.6,RN,,,,
Rio Grande do Norte,1998,27.98333365,32.85333382,23.16833378,44.27166759,0,247.4000092,0,60,34,0.566666667,RN,,,,
Rio Grande do Norte,1999,27.34333375,32.21333396,22.52833379,52.27666728,0,219,0,60,32,0.533333333,RN,,,,
Rio Grande do Norte,2000,27.05000025,31.92000071,22.23500036,78.04500137,0,370.2000122,0,60,20,0.333333333,RN,,,,
Rio Grande do Norte,2001,27.3133337,32.18333387,22.49833371,58.4466674,0,313.3999939,0,60,30,0.5,RN,,,,
Rio Grande do Norte,2002,27.24166714,32.11166716,22.4266669,77.08666827,0,387.8000183,0,60,27,0.45,RN,,,,
Rio Grande do Norte,2003,27.43666709,32.3066673,22.62166694,66.97166767,0,235.9000092,0,60,28,0.466666667,RN,,,,
Rio Grande do Norte,2004,27.08166704,31.95166728,22.26666711,71.64500158,0,394.3999939,0,60,26,0.433333333,RN,,,,
Rio Grande do Norte,2005,27.63500042,32.50500062,22.82000036,62.12166774,0,417.6000061,0,60,27,0.45,RN,,,,
Rio Grande do Norte,2006,27.35666704,32.22666712,22.54166711,81.1100018,0,379.3000183,0,60,29,0.483333333,RN,,,,
Rio Grande do Norte,2007,27.2983338,32.16833382,22.48333368,59.14500088,0,213,0,60,35,0.583333333,RN,,,,
Rio Grande do Norte,2008,27.20166709,32.07166713,22.386667,87.61333462,0,411.8999939,0,60,28,0.466666667,RN,,,,
Rio Grande do Norte,2009,27.23166717,32.10166725,22.41666702,84.77333455,0,328.5,0,60,24,0.4,RN,,,,
Rio Grande do Norte,2010,27.75166699,32.62166754,22.936667,54.01000099,0,359.7000122,0,60,30,0.5,RN,,,,
Rio Grande do Norte,2011,27.03333375,31.90333395,22.21833372,82.22000115,0,396.7000122,0,60,27,0.45,RN,,,,
Rio Grande do Norte,2012,27.521667,32.39166746,22.70666707,35.29333408,0,126.7000046,0,60,39,0.65,RN,,,,
Rio Grande do Norte,2013,27.66500041,32.53500032,22.85000038,47.1400007,0,233.5,0,60,32,0.533333333,RN,,,,
Rio Grande do Norte,2014,27.39333372,32.26333408,22.57833389,71.88000144,0,289.5,0,60,31,0.516666667,RN,,,,
Rio Grande do Norte,2015,27.70833371,32.57833389,22.89333375,51.97166765,0,214,0,60,34,0.566666667,RN,,,,
Rio Grande do Norte,2016,27.8966671,32.76666743,23.08166714,49.54666748,0,192,0,60,33,0.55,RN,,,,
Rio Grande do Norte,2017,27.56666708,32.43666741,22.75166696,61.07833452,0,273.8000183,0,60,32,0.533333333,RN,,,,
Rio Grande do Sul,1991,20.54621241,25.89697017,15.25075783,134.656821,17774.70038,304.1000061,6.700000286,132,10,0.075757576,RS,,,,
Rio Grande do Sul,1992,19.84696997,24.82500042,14.91666697,167.9462152,22168.9004,342.8999939,40.79999924,132,0,0,RS,,,,
Rio Grande do Sul,1993,20.17954584,25.48106098,14.92196995,142.3878809,18795.20028,250,29.30000114,132,8,0.060606061,RS,,,,
Rio Grande do Sul,1994,20.75681851,25.86212171,15.70303062,169.3848517,22358.80042,339,50.10000229,132,0,0,RS,,,,
Rio Grande do Sul,1995,20.35606095,25.86060638,14.90075787,129.708336,17121.50035,300.1000061,20.89999962,132,5,0.037878788,RS,,,,
Rio Grande do Sul,1996,19.89848516,25.19393979,14.64772753,160.6696993,21208.40031,387.6000061,26.70000076,132,4,0.03030303,RS,,,,
Rio Grande do Sul,1997,20.76969724,25.87348525,15.71212151,164.6590936,21735.00035,343.3999939,38.79999924,132,1,0.007575758,RS,,,,
Rio Grande do Sul,1998,20.02348519,24.925758,15.17121239,193.43561,25533.50052,476.3000183,61.70000076,132,0,0,RS,,,,
Rio Grande do Sul,1999,20.11742457,25.5068186,14.77954571,131.6030327,17371.60032,246.6000061,6.800000191,132,7,0.053030303,RS,,,,
Rio Grande do Sul,2000,20.00454581,25.17651554,14.88030325,154.2939426,20366.80043,359.1000061,39.5,132,1,0.007575758,RS,,,,
Rio Grande do Sul,2001,20.92878816,25.96969727,15.94090943,152.0522749,20070.90029,340.8999939,39.79999924,132,1,0.007575758,RS,,,,
Rio Grande do Sul,2002,20.83636396,25.77500041,15.95227307,191.4848517,25276.00042,388,62.40000153,132,0,0,RS,,,,
Rio Grande do Sul,2003,20.42878824,25.83863679,15.05757607,147.135608,19421.90026,325,21.30000114,132,5,0.037878788,RS,,,,
Rio Grande do Sul,2004,20.21060637,25.60227332,14.86515184,126.5446992,16703.9003,285,27.80000114,132,5,0.037878788,RS,,,,
Rio Grande do Sul,2005,20.50378823,25.76439434,15.29166696,144.5477289,19080.30022,368,19,132,9,0.068181818,RS,,,,
Rio Grande do Sul,2006,20.85606103,26.39772775,15.36212151,127.037881,16769.00029,292.2000122,38.10000229,132,1,0.007575758,RS,,,,
Rio Grande do Sul,2007,20.28484883,25.50378829,15.1098488,152.3780333,20113.9004,268.7000122,12.19999981,132,8,0.060606061,RS,,,,
Rio Grande do Sul,2008,20.3439397,25.91515189,14.81590939,137.7333358,18180.80033,342.2000122,38.5,132,1,0.007575758,RS,,,,
Rio Grande do Sul,2009,20.40454584,25.87651561,14.98106088,156.8795477,20708.1003,366.7000122,23.30000114,132,2,0.015151515,RS,,,,
Rio Grande do Sul,2010,20.20909128,25.47727316,14.98787905,152.7727295,20166.0003,299,21.10000038,132,5,0.037878788,RS,,,,
Rio Grande do Sul,2011,20.42197002,25.74318221,15.15227303,137.7477297,18182.70032,441.8000183,21.89999962,132,3,0.022727273,RS,,,,
Rio Grande do Sul,2012,21.14393971,26.57272771,15.76742451,135.1159115,17835.30031,342.1000061,33.20000076,132,2,0.015151515,RS,,,,
Rio Grande do Sul,2013,20.1340912,25.51969748,14.79545478,139.0166694,18350.20037,264.2000122,44.5,132,0,0,RS,,,,
Rio Grande do Sul,2014,21.11590945,26.15378835,16.12500028,185.9697007,24548.00049,359.3000183,16.5,132,4,0.03030303,RS,,,,
Rio Grande do Sul,2015,20.95757614,25.90833362,16.05530331,192.3462156,25389.70046,400.2000122,49.20000076,132,0,0,RS,,,,
Rio Grande do Sul,2016,20.16136398,25.29621259,15.07878814,156.1090933,20606.40032,295.8999939,40.79999924,132,0,0,RS,,,,
Rio Grande do Sul,2017,21.10227315,26.2189398,16.03257608,174.2196995,22997.00033,505.3999939,6.300000191,132,7,0.053030303,RS,,,,
Rondonia,1991,26.07537916,31.36553079,20.83825798,150.0094724,39602.50071,495.8000183,0,264,65,0.246212121,RO,,,,
Rondonia,1992,26.07803071,31.25757618,20.95037916,152.7484882,40325.6009,349,0,264,54,0.204545455,RO,,,,
Rondonia,1993,25.94128827,31.28712172,20.64734876,169.230305,44676.80051,408.7000122,0,264,60,0.227272727,RO,,,,
Rondonia,1994,26.2678034,31.69280354,20.89507611,165.531442,43700.30068,507.3000183,0,264,59,0.223484848,RO,,,,
Rondonia,1995,26.24924278,31.63522772,20.90909128,136.3837144,36005.3006,345.7000122,0,264,65,0.246212121,RO,,,,
Rondonia,1996,25.97992456,31.36250048,20.64545494,159.0295488,41983.80089,379.3999939,0,264,66,0.25,RO,,,,
Rondonia,1997,26.22916706,31.62083387,20.88560645,149.4678054,39459.50062,377.8999939,0,264,64,0.242424242,RO,,,,
Rondonia,1998,26.48636408,31.89431876,21.12613669,142.089018,37511.50075,342.2000122,0,264,70,0.265151515,RO,,,,
Rondonia,1999,25.73863675,31.14431875,20.38295496,154.6295472,40822.20046,340.3000183,0,264,54,0.204545455,RO,,,,
Rondonia,2000,25.96250034,31.37916707,20.59848525,160.754927,42439.30072,441.5,0,264,61,0.231060606,RO,,,,
Rondonia,2001,26.0503791,31.46060666,20.68939426,156.5583358,41331.40065,435.6000061,0,264,52,0.196969697,RO,,,,
Rondonia,2002,26.27272766,31.69356101,20.90303071,160.0670483,42257.70074,542.7999878,0,264,72,0.272727273,RO,,,,
Rondonia,2003,25.89848521,31.3174247,20.52689435,155.9473506,41170.10057,373.1000061,0,264,47,0.178030303,RO,,,,
Rondonia,2004,26.37272765,31.77803084,21.01287917,163.220078,43090.1006,494,0,264,66,0.25,RO,,,,
Rondonia,2005,26.31060643,31.70909145,20.96136397,147.699245,38992.60069,377.3000183,0,264,61,0.231060606,RO,,,,
Rondonia,2006,26.1609852,31.59318235,20.7806822,171.8424268,45366.40069,410.3000183,0,264,61,0.231060606,RO,,,,
Rondonia,2007,26.02197008,31.46969751,20.62878823,164.2833365,43370.80082,410.3000183,0,264,79,0.299242424,RO,,,,
Rondonia,2008,25.88295493,31.32159146,20.49659127,168.5617441,44500.30043,429.5,0,264,60,0.227272727,RO,,,,
Rondonia,2009,26.17007612,31.47803079,20.91098525,173.7916685,45881.00047,396.5,0,264,56,0.212121212,RO,,,,
Rondonia,2010,26.29242462,31.6916671,20.94318216,162.3628812,42863.80064,349.2000122,0,264,60,0.227272727,RO,,,,
Rondonia,2011,26.26666706,31.65606113,20.92613679,161.4761383,42629.70051,342,0,264,60,0.227272727,RO,,,,
Rondonia,2012,26.23901552,31.5765157,20.95189433,154.7647747,40857.90053,358.8999939,0,264,59,0.223484848,RO,,,,
Rondonia,2013,26.15265188,31.4371217,20.91553073,168.1996228,44404.70042,414.6000061,0,264,60,0.227272727,RO,,,,
Rondonia,2014,26.5511367,31.80795501,21.34242467,167.8397746,44309.70048,443.8000183,0,264,55,0.208333333,RO,,,,
Rondonia,2015,26.87613673,32.22007639,21.58447008,153.442425,40508.80019,342,0,264,59,0.223484848,RO,,,,
Rondonia,2016,26.41666706,31.82992476,21.05606099,148.1276532,39105.70043,342,0,264,61,0.231060606,RO,,,,
Rondonia,2017,26.36363678,31.61098542,21.16590943,160.3253807,42325.9005,381.5,0,264,59,0.223484848,RO,,,,
Roraima,1991,25.41744823,30.44453171,20.44244824,205.0552117,78741.20131,627.6000366,15.80000019,384,15,0.0390625,RR,,,,
Roraima,1992,25.10677132,30.18385457,20.08072952,178.3596376,68490.10083,481.6000061,8.400000572,384,33,0.0859375,RR,,,,
Roraima,1993,25.10625036,30.14609416,20.11979205,218.1218787,83758.80143,637.2999878,18.10000038,384,5,0.013020833,RR,,,,
Roraima,1994,25.11145865,30.16354206,20.11067748,202.7580761,77859.10121,559.6000366,17.30000114,384,18,0.046875,RR,,,,
Roraima,1995,25.83776073,30.90468796,20.82708367,229.2617221,88036.50129,965.2000122,4,384,25,0.065104167,RR,,,,
Roraima,1996,25.58437538,30.61458375,20.60677123,216.6760458,83203.60159,694.9000244,8.699999809,384,11,0.028645833,RR,,,,
Roraima,1997,25.71848999,30.79583381,20.69218783,202.0812533,77599.20127,561.2000122,9.100000381,384,13,0.033854167,RR,,,,
Roraima,1998,26.13802125,31.29739633,21.02916703,242.7531302,93217.20198,706.9000244,0.699999988,384,37,0.096354167,RR,,,,
Roraima,1999,25.50312539,30.63020887,20.4239587,235.183597,90310.50127,703,31.70000076,384,3,0.0078125,RR,,,,
Roraima,2000,25.61822952,30.75208377,20.53932326,241.0304729,92555.7016,616,37.90000153,384,1,0.002604167,RR,,,,
Roraima,2001,25.88697951,31.00572965,20.81718785,180.9145868,69471.20134,533.7999878,3.900000095,384,26,0.067708333,RR,,,,
Roraima,2002,25.72369828,30.80546919,20.69427121,203.9320344,78309.90119,668,6.200000286,384,30,0.078125,RR,,,,
Roraima,2003,26.14973996,31.23645886,21.11510452,211.9375035,81384.00135,718,6.099999905,384,31,0.080729167,RR,,,,
Roraima,2004,25.92369831,31.03593796,20.86354205,216.6309934,83186.30148,628.9000244,14.69999981,384,15,0.0390625,RR,,,,
Roraima,2005,26.06093786,31.18359419,20.98567743,233.0466178,89489.90122,726.9000244,24.80000114,384,3,0.0078125,RR,,,,
Roraima,2006,25.96067744,31.07187555,20.89921916,225.4575563,86575.70162,680,10.60000038,384,14,0.036458333,RR,,,,
Roraima,2007,25.86562539,30.98177134,20.80156295,238.0276076,91402.6013,834.9000244,3.100000143,384,35,0.091145833,RR,,,,
Roraima,2008,25.69505244,30.78541711,20.65572955,232.5138061,89285.30155,653,36,384,2,0.005208333,RR,,,,
Roraima,2009,25.96432333,31.02968792,20.94583366,190.0859408,72993.00126,543.4000244,12.30000019,384,15,0.0390625,RR,,,,
Roraima,2010,26.22031295,31.30963593,21.18463576,227.3921924,87318.60188,733.9000244,17.20000076,384,9,0.0234375,RR,,,,
Roraima,2011,25.83645873,30.8567713,20.86666706,215.3143262,82680.70125,607.7999878,20.80000114,384,7,0.018229167,RR,,,,
Roraima,2012,25.72447952,30.73463587,20.76614617,198.9854198,76410.40118,480.5,9.900000572,384,13,0.033854167,RR,,,,
Roraima,2013,25.83802112,30.83229216,20.89375045,212.4502642,81580.90144,496.8999939,3.100000143,384,14,0.036458333,RR,,,,
Roraima,2014,26.04921918,31.03437543,21.11562536,171.1505237,65721.8011,495.2000122,6.5,384,30,0.078125,RR,,,,
Roraima,2015,26.46484412,31.49244855,21.48854203,170.5210964,65480.10103,502,1.899999976,384,54,0.140625,RR,,,,
Roraima,2016,26.25052119,31.2328131,21.3205733,187.6612011,72061.90121,518.7999878,0.100000001,384,32,0.083333333,RR,,,,
Roraima,2017,25.99921917,30.99036506,21.05989623,179.6890654,69000.60111,515.9000244,1.899999976,384,44,0.114583333,RR,,,,
Santa Catarina,1991,24.92959298,30.69218572,19.21707443,145.5615578,393016.2061,516.2000122,0,2700,552,0.204444444,SC,,,,
Santa Catarina,1992,24.59718556,30.32496347,18.91955588,151.9562245,410281.8061,571.9000244,0,2700,511,0.189259259,SC,,,,
Santa Catarina,1993,24.79151888,30.57633384,19.0568522,143.8872612,388495.6053,454.8999939,0,2700,459,0.17,SC,,,,
Santa Catarina,1994,25.08670409,30.83203757,19.39122257,152.6091132,412044.6056,436.8000183,0,2700,485,0.17962963,SC,,,,
Santa Catarina,1995,25.11355594,30.90896348,19.3677411,150.7812614,407109.4058,544.7000122,0,2700,555,0.205555556,SC,,,,
Santa Catarina,1996,24.80218556,30.54581531,19.1075559,150.3591873,405969.8057,567.7000122,0,2700,562,0.208148148,SC,,,,
Santa Catarina,1997,25.27737075,31.02388943,19.58014852,154.4241501,416945.2053,496.8999939,0,2700,474,0.175555556,SC,,,,
Santa Catarina,1998,25.37296335,31.11314871,19.68233368,153.8954095,415517.6056,494.7000122,0,2700,484,0.179259259,SC,,,,
Santa Catarina,1999,25.13318555,30.93218571,19.38500036,141.0433724,380817.1054,466.3000183,0,2700,587,0.217407407,SC,,,,
Santa Catarina,2000,24.9935189,30.76703757,19.27000036,151.8980023,410124.6063,474.7000122,0,2700,483,0.178888889,SC,,,,
Santa Catarina,2001,25.30425964,31.05577833,19.60314852,150.2178168,405588.1055,445.8999939,0,2700,513,0.19,SC,,,,
Santa Catarina,2002,25.64792631,31.37551908,19.97081517,146.0121132,394232.7056,597.4000244,0,2700,556,0.205925926,SC,,,,
Santa Catarina,2003,25.29529667,31.09870426,19.54137073,146.5339651,395641.7057,511.1000061,0,2700,491,0.181851852,SC,,,,
Santa Catarina,2004,25.22925964,31.027408,19.48007444,146.1651874,394646.0059,584.2999878,0,2700,614,0.227407407,SC,,,,
Santa Catarina,2005,25.43518553,31.21988947,19.69988925,145.9578166,394086.1047,535.5,0,2700,545,0.201851852,SC,,,,
Santa Catarina,2006,25.37359295,31.19348203,19.60337074,146.0291502,394278.7055,545.7000122,0,2700,525,0.194444444,SC,,,,
