"region","UF","year","avgtmp","tmax","tmin","pmax","pmin","drought_percent","drought","total"
"Roraima","RR",2001,25.88697951,31.00572965,20.81718785,533.7999878,3.900000095,0.067708333,26,384
"Roraima","RR",2002,25.72369828,30.80546919,20.69427121,668,6.200000286,0.078125,30,384
"Roraima","RR",2003,26.14973996,31.23645886,21.11510452,718,6.099999905,0.080729167,31,384
"Roraima","RR",2004,25.92369831,31.03593796,20.86354205,628.9000244,14.69999981,0.0390625,15,384
"Roraima","RR",2005,26.06093786,31.18359419,20.98567743,726.9000244,24.80000114,0.0078125,3,384
"Roraima","RR",2006,25.96067744,31.07187555,20.89921916,680,10.60000038,0.036458333,14,384
"Roraima","RR",2007,25.86562539,30.98177134,20.80156295,834.9000244,3.100000143,0.091145833,35,384
"Roraima","RR",2008,25.69505244,30.78541711,20.65572955,653,36,0.005208333,2,384
"Roraima","RR",2009,25.96432333,31.02968792,20.94583366,543.4000244,12.30000019,0.0390625,15,384
"Roraima","RR",2010,26.22031295,31.30963593,21.18463576,733.9000244,17.20000076,0.0234375,9,384
"Roraima","RR",2011,25.83645873,30.8567713,20.86666706,607.7999878,20.80000114,0.018229167,7,384
"Roraima","RR",2012,25.72447952,30.73463587,20.76614617,480.5,9.900000572,0.033854167,13,384
"Roraima","RR",2013,25.83802112,30.83229216,20.89375045,496.8999939,3.100000143,0.036458333,14,384
"Roraima","RR",2014,26.04921918,31.03437543,21.11562536,495.2000122,6.5,0.078125,30,384
"Roraima","RR",2015,26.46484412,31.49244855,21.48854203,502,1.899999976,0.140625,54,384
"Roraima","RR",2016,26.25052119,31.2328131,21.3205733,518.7999878,0.100000001,0.083333333,32,384
"Roraima","RR",2017,25.99921917,30.99036506,21.05989623,515.9000244,1.899999976,0.114583333,44,384
"Santa Catarina","SC",1991,24.92959298,30.69218572,19.21707443,516.2000122,0,0.204444444,552,2700
"Santa Catarina","SC",1992,24.59718556,30.32496347,18.91955588,571.9000244,0,0.189259259,511,2700
"Santa Catarina","SC",1993,24.79151888,30.57633384,19.0568522,454.8999939,0,0.17,459,2700
"Santa Catarina","SC",1994,25.08670409,30.83203757,19.39122257,436.8000183,0,0.17962963,485,2700
"Santa Catarina","SC",1995,25.11355594,30.90896348,19.3677411,544.7000122,0,0.205555556,555,2700
"Santa Catarina","SC",1996,24.80218556,30.54581531,19.1075559,567.7000122,0,0.208148148,562,2700
"Santa Catarina","SC",1997,25.27737075,31.02388943,19.58014852,496.8999939,0,0.175555556,474,2700
"Santa Catarina","SC",1998,25.37296335,31.11314871,19.68233368,494.7000122,0,0.179259259,484,2700
"Santa Catarina","SC",1999,25.13318555,30.93218571,19.38500036,466.3000183,0,0.217407407,587,2700
"Santa Catarina","SC",2000,24.9935189,30.76703757,19.27000036,474.7000122,0,0.178888889,483,2700
"Santa Catarina","SC",2001,25.30425964,31.05577833,19.60314852,445.8999939,0,0.19,513,2700
"Santa Catarina","SC",2002,25.64792631,31.37551908,19.97081517,597.4000244,0,0.205925926,556,2700
"Santa Catarina","SC",2003,25.29529667,31.09870426,19.54137073,511.1000061,0,0.181851852,491,2700
"Santa Catarina","SC",2004,25.22925964,31.027408,19.48007444,584.2999878,0,0.227407407,614,2700
"Santa Catarina","SC",2005,25.43518553,31.21988947,19.69988925,535.5,0,0.201851852,545,2700
"Santa Catarina","SC",2006,25.37359295,31.19348203,19.60337074,545.7000122,0,0.194444444,525,2700
"Santa Catarina","SC",2007,25.43481517,31.20870427,19.71051888,550.9000244,0,0.241111111,651,2700
"Santa Catarina","SC",2008,25.13511148,30.95037091,19.37000036,493.3999939,0,0.2,540,2700
"Santa Catarina","SC",2009,25.2600004,31.05000057,19.51888923,473.7000122,0,0.155555556,420,2700
"Santa Catarina","SC",2010,25.38288924,31.15659315,19.65903739,524.2000122,0,0.23,621,2700
"Santa Catarina","SC",2011,25.3113337,31.0729265,19.59951889,558.2999878,0,0.227407407,614,2700
"Santa Catarina","SC",2012,25.49466702,31.2715191,19.76859295,625.7000122,0,0.195555556,528,2700
"Santa Catarina","SC",2013,25.35529667,31.12400055,19.63707442,566.4000244,0,0.183703704,496,2700
"Santa Catarina","SC",2014,25.6277411,31.33696351,19.96940778,529.7999878,0,0.176296296,476,2700
"Santa Catarina","SC",2015,25.74448184,31.44596352,20.09340778,575.6000366,0,0.212592593,574,2700
"Santa Catarina","SC",2016,25.55329668,31.27503766,19.88140777,561.9000244,0,0.192962963,521,2700
"Santa Catarina","SC",2017,25.71388927,31.43848206,20.03837071,505.3999939,0,0.198888889,537,2700
"Sao Paulo","SP",1991,21.6170638,27.23888927,16.04404793,451.8000183,2.600000143,0.202380952,51,252
"Sao Paulo","SP",1992,21.2543654,26.98809557,15.57023839,431.8000183,1.5,0.206349206,52,252
"Sao Paulo","SP",1993,21.52817494,27.48134966,15.6253971,346,3.100000143,0.138888889,35,252
"Sao Paulo","SP",1994,21.90436548,27.64682576,16.21349232,365.5,1.899999976,0.206349206,52,252
"Sao Paulo","SP",1995,22.02023848,27.69801627,16.39166698,529.7999878,2.600000143,0.138888889,35,252
"Sao Paulo","SP",1996,21.55634959,27.02579405,16.13452408,520.7999878,8,0.21031746,53,252
"Sao Paulo","SP",1997,21.97222258,27.63293688,16.36627017,454.1000061,3.5,0.130952381,33,252
"Sao Paulo","SP",1998,21.96706382,27.61825431,16.36785739,444.6000061,0.5,0.174603175,44,252
"Sao Paulo","SP",1999,21.71984161,27.39047654,16.10198439,398.6000061,2.900000095,0.182539683,46,252
"Sao Paulo","SP",2000,21.74523847,27.41111144,16.13015901,390.2000122,0.800000012,0.25,63,252
"Sao Paulo","SP",2001,22.35833367,28.01666704,16.75238129,425.8000183,1.100000024,0.154761905,39,252
"Sao Paulo","SP",2002,22.86150833,28.51269881,17.26349238,352.3999939,0.200000003,0.222222222,56,252
"Sao Paulo","SP",2003,22.18214327,27.86071475,16.55595269,680,0.900000036,0.218253968,55,252
"Sao Paulo","SP",2004,21.81865116,27.49127021,16.19761938,440,0.800000012,0.226190476,57,252
"Sao Paulo","SP",2005,22.23055594,27.89960362,16.61150825,385.2000122,6.700000286,0.19047619,48,252
"Sao Paulo","SP",2006,22.19246072,27.87023856,16.56507966,399.7000122,2.799999952,0.238095238,60,252
"Sao Paulo","SP",2007,22.38531783,28.04801629,16.77380982,495.3999939,0.5,0.273809524,69,252
"Sao Paulo","SP",2008,21.89761943,27.57619095,16.27142888,510.6000061,0.400000006,0.174603175,44,252
"Sao Paulo","SP",2009,22.18492103,27.85277817,16.5662701,496.5,7.099999905,0.079365079,20,252
"Sao Paulo","SP",2010,22.04642893,27.70912742,16.43492099,553.7000122,0.300000012,0.194444444,49,252
"Sao Paulo","SP",2011,21.92301625,27.59047658,16.30833362,598.5,0.600000024,0.222222222,56,252
"Sao Paulo","SP",2012,22.52341309,28.19801637,16.90317488,479.1000061,0.200000003,0.182539683,46,252
"Sao Paulo","SP",2013,22.00793689,27.67857187,16.38968281,417.8000183,1,0.130952381,33,252
"Sao Paulo","SP",2014,22.67261945,28.32857183,17.06904792,352.5,5.099999905,0.166666667,42,252
"Sao Paulo","SP",2015,22.72182584,28.37142891,17.12420668,383.7000122,1.5,0.138888889,35,252
"Sao Paulo","SP",2016,22.23055595,27.88928617,16.62301619,344.1000061,0.900000036,0.130952381,33,252
"Sao Paulo","SP",2017,22.65992106,28.32023847,17.05079396,500.3000183,1.200000048,0.178571429,45,252
"Sergipe","SE",1991,25.94166724,30.98333375,20.95000013,101.7000046,0,0.5,6,12
"Sergipe","SE",1992,25.99166711,31.03333394,21.00000064,103.7000046,1.399999976,0.666666667,8,12
"Sergipe","SE",1993,26.50833352,31.55000067,21.51666705,41.29999924,7.200000286,0.916666667,11,12
"Sergipe","SE",1994,26.14166705,31.18333371,21.15000057,121.4000015,6.400000095,0.583333333,7,12
"Sergipe","SE",1995,26.21666686,31.258334,21.22500038,89.5,1.200000048,0.666666667,8,12
"Sergipe","SE",1996,26.12500048,31.16666746,21.13333384,98.90000153,3.799999952,0.666666667,8,12
"Sergipe","SE",1997,26.19166692,31.23333406,21.20000045,88,2.700000048,0.666666667,8,12
"Sergipe","SE",1998,26.95000045,31.99166711,21.95833381,59.5,2.900000095,0.75,9,12
"Sergipe","SE",1999,26.25000048,31.29166762,21.25833368,109.8000031,18.39999962,0.75,9,12
"Sergipe","SE",2000,26.00000048,31.04166714,21.00833368,83.90000153,7.099999905,0.333333333,4,12
"Sergipe","SE",2001,26.24166711,31.28333362,21.25000032,134.4000092,14.40000057,0.5,6,12
"Sergipe","SE",2002,26.22500038,31.26666705,21.23333375,116.9000015,2,0.75,9,12
"Sergipe","SE",2003,26.45000076,31.49166727,21.45833349,59.90000153,15.80000019,0.666666667,8,12
"Sergipe","SE",2004,26.05000019,31.08333381,21.05833387,79.20000458,7.400000095,0.583333333,7,12
"Sergipe","SE",2005,26.55000035,31.59166702,21.55833387,86.70000458,3.400000095,0.416666667,5,12
"Sergipe","SE",2006,26.28333346,31.32500076,21.2916673,112.3000031,16.80000114,0.583333333,7,12
"Sergipe","SE",2007,26.20833349,31.25000064,21.21666718,77.5,2.900000095,0.666666667,8,12
"Sergipe","SE",2008,26.15000041,31.19166772,21.15833362,123.5999985,3.700000048,0.5,6,12
"Sergipe","SE",2009,26.29166714,31.33333397,21.30000035,168,10.5,0.75,9,12
"Sergipe","SE",2010,26.60833375,31.65000057,21.61666695,96.5,5.800000191,0.666666667,8,12
"Sergipe","SE",2011,25.9500006,30.99166727,20.95833365,106.5999985,9.300000191,0.583333333,7,12
"Sergipe","SE",2012,26.37500048,31.41666683,21.38333384,38.79999924,5.700000286,1,12,12
"Sergipe","SE",2013,26.50833384,31.55000035,21.51666705,74.70000458,5.800000191,0.5,6,12
"Sergipe","SE",2014,26.23333391,31.27500073,21.24166743,107.7000046,9.699999809,0.666666667,8,12
"Sergipe","SE",2015,26.62500064,31.66666714,21.63333368,89.40000153,3.5,0.75,9,12
"Sergipe","SE",2016,26.75000048,31.79166714,21.75833384,75.70000458,2.100000143,0.75,9,12
"Sergipe","SE",2017,26.32500045,31.36666759,21.33333365,66.40000153,7.400000095,0.75,9,12
"Tocantins","TO",1991,26.21048425,32.17849517,20.28978532,427.3999939,0,0.319892473,119,372
"Tocantins","TO",1992,26.11881755,32.08844139,20.19543044,763.4000244,0,0.362903226,135,372
"Tocantins","TO",1993,26.2913982,32.2610221,20.36801114,330.8999939,0,0.290322581,108,372
"Tocantins","TO",1994,26.19596816,32.1655919,20.27258107,430.7000122,0,0.319892473,119,372
"Tocantins","TO",1995,26.53198964,32.50161341,20.60860256,468.2000122,0,0.333333333,124,372
"Tocantins","TO",1996,26.4559144,32.42553824,20.53252724,336.8999939,0,0.357526882,133,372
"Tocantins","TO",1997,26.57419397,32.54381785,20.65080682,495.1000061,0,0.362903226,135,372
"Tocantins","TO",1998,27.4655918,33.43494687,21.54247346,415.3000183,0,0.325268817,121,372
"Tocantins","TO",1999,26.7833337,32.75295756,20.85994663,466.3000183,0,0.306451613,114,372
"Tocantins","TO",2000,26.54139823,32.51102205,20.61801113,470.8000183,0,0.293010753,109,372
"Tocantins","TO",2001,26.65215087,32.61854899,20.73225845,398,0,0.330645161,123,372
"Tocantins","TO",2002,27.12231224,33.0900544,21.20161329,597.4000244,0,0.282258065,105,372
"Tocantins","TO",2003,27.1177423,33.08736629,21.19435524,356.5,0,0.295698925,110,372
"Tocantins","TO",2004,26.95430146,32.91397913,21.04139824,558.2999878,0,0.36827957,137,372
"Tocantins","TO",2005,27.33333363,33.30295768,21.40994663,485,0,0.311827957,116,372
"Tocantins","TO",2006,26.98064552,32.95026941,21.05725849,467.5,0,0.293010753,109,372
"Tocantins","TO",2007,27.40591435,33.37553828,21.48252722,550.9000244,0,0.365591398,136,372
"Tocantins","TO",2008,26.91102188,32.88064577,20.98763482,477.5,0,0.365591398,136,372
"Tocantins","TO",2009,26.75026926,32.7198931,20.82688209,424.8000183,0,0.27688172,103,372
"Tocantins","TO",2010,27.40698963,33.37661355,21.48360251,464.7000122,0,0.379032258,141,372
"Tocantins","TO",2011,26.82284983,32.79247375,20.89946276,558.2999878,0,0.38172043,142,372
"Tocantins","TO",2012,26.95349501,32.92311891,21.03010792,384.3000183,0,0.376344086,140,372
"Tocantins","TO",2013,27.16935522,33.13897907,21.24596811,566.4000244,0,0.336021505,125,372
"Tocantins","TO",2014,26.92903263,32.8986565,21.0056456,402.8999939,0,0.333333333,124,372
"Tocantins","TO",2015,27.2548391,33.22446292,21.331452,361.5,0,0.39516129,147,372
"Tocantins","TO",2016,27.89139827,33.86102217,21.96801113,653,0,0.333333333,124,372
"Tocantins","TO",2017,27.3682799,33.33790391,21.44489283,458.3999939,0,0.389784946,145,372
"Acre","AC",2050,280.44,349.93,210.945,306.095,31.24,0,0,200
"Alagoas","AL",2050,259.0598802,329.1497006,195.5688623,118.0598802,18.68263473,0.05988024,10,167
"Amapa","AP",2050,279.575419,342.9553073,231.6145251,498,48.22346369,0,0,179
"Amazonas","AM",2050,288.9,355.89,230.94,353.51,76.455,0.02,4,200
"Bahia","BA",2050,258.1910112,340.8651685,171.0617978,187.1910112,7.938202247,0.735955056,131,178
"Ceara","CE",2050,277.4972376,348.2707182,212.2430939,251.961326,3,1,181,181
"Distrito Federal","DF",2050,239.995,320.34,152.71,333.72,3.65,1,200,200
"Espirito Santo","ES",2050,247.8484848,323.1818182,166,263.9393939,26.3030303,0,0,33
"Goias","GO",2050,268.23,354.57,174.375,332.05,4.98,0.875,175,200
"Maranhao","MA",2050,289.3105263,365.4210526,220.5052632,294.8052632,7.710526316,0.742105263,141,190
"Mato Grosso","MT",2050,275.97,370.635,178.115,319.67,6.02,0.625,125,200
"Mato Grosso do Sul","MS",2050,263.025,347.885,161.475,221.64,22.785,0,0,200
"Minas Gerais","MG",2050,243.8383838,324.9090909,145.4090909,282.959596,8.45959596,0.661616162,131,198
"Para","PA",2050,287.5248619,361.5248619,225.2099448,387.3701657,26.19889503,0.226519337,41,181
"Paraiba","PB",2050,269.6836735,346.9693878,197.4030612,163.3112245,6.770408163,0.821428571,161,196
"Parana","PR",2050,215.1846154,312.0410256,111.2153846,218.1589744,55.34871795,0,0,195
"Pernambuco","PE",2050,257.1319797,335.9543147,185.9847716,128.1319797,8.467005076,0.69035533,136,197
"Piaui","PI",2050,285.37,363.99,211.825,241.43,3.43,0.905,181,200
"Rio de Janeiro","RJ",2050,227.4651163,306.3139535,135.6569767,265.1744186,21.27906977,0,0,172
"Rio Grande do Norte","RN",2050,280.6818182,345.1704545,219.9886364,230.5795455,4.443181818,0.931818182,82,88
"Rio Grande do Sul","RS",2050,205.4550562,318.2191011,105.5168539,174.6292135,90.71348315,0,0,178
"Rondonia","RO",2050,280.115,370.5,202.17,310.905,7.615,0.17,34,200
"Roraima","RR",2050,285.36,345.255,229.26,420.615,61.235,0,0,200
"Santa Catarina","SC",2050,263.67,356.26,171.535,284.305,25.95,0.36,72,200
"Sao Paulo","SP",2050,230.0960452,312.6271186,126.5875706,256.4463277,25.58757062,0.050847458,9,177
"Sergipe","SE",2050,263.375,331.125,199.13125,130.56875,21.45,0,0,160
"Tocantins","TO",2050,286.73,373.73,206.595,295.505,2.915,0.945,189,200
